,y,y_test
34643,0,0
34644,7,0
34645,3,4
34646,0,0
34647,0,0
34648,6,0
34649,7,3
34650,3,3
34651,3,3
34652,6,0
34653,7,0
34654,2,0
34655,3,3
34656,6,0
34657,0,3
34658,3,3
34659,3,0
34660,1,6
34661,1,0
34662,7,0
34663,5,0
34664,7,0
34665,0,0
34666,4,0
34667,7,3
34668,3,6
34669,7,0
34670,4,4
34671,6,4
34672,3,4
34673,1,0
34674,1,0
34675,7,4
34676,0,6
34677,1,0
34678,0,0
34679,1,0
34680,2,6
34681,3,6
34682,4,3
34683,3,4
34684,2,0
34685,4,0
34686,0,4
34687,1,4
34688,7,0
34689,5,6
34690,7,3
34691,4,4
34692,4,6
34693,6,4
34694,1,6
34695,3,6
34696,7,0
34697,3,6
34698,4,6
34699,7,0
34700,7,3
34701,0,0
34702,0,4
34703,4,4
34704,6,4
34705,1,0
34706,1,0
34707,7,6
34708,7,0
34709,2,0
34710,7,0
34711,7,0
34712,4,6
34713,5,6
34714,7,6
34715,7,0
34716,1,4
34717,7,4
34718,7,6
34719,0,4
34720,3,6
34721,4,4
34722,7,0
34723,3,3
34724,6,4
34725,4,6
34726,1,4
34727,3,0
34728,2,0
34729,1,6
34730,7,0
34731,2,6
34732,6,0
34733,4,3
34734,1,4
34735,2,0
34736,4,3
34737,0,4
34738,2,6
34739,1,0
34740,7,0
34741,3,0
34742,1,0
34743,0,4
34744,0,0
34745,5,0
34746,4,0
34747,0,0
34748,0,4
34749,0,0
34750,6,4
34751,1,0
34752,2,0
34753,3,6
34754,2,0
34755,5,0
34756,7,0
34757,3,6
34758,6,0
34759,7,6
34760,3,0
34761,6,4
34762,5,4
34763,2,0
34764,7,0
34765,7,6
34766,0,6
34767,1,0
34768,2,3
34769,3,3
34770,7,0
34771,2,0
34772,0,0
34773,1,0
34774,2,0
34775,7,4
34776,3,0
34777,7,4
34778,1,0
34779,7,0
34780,3,4
34781,0,0
34782,2,0
34783,2,0
34784,1,4
34785,7,0
34786,7,4
34787,3,0
34788,6,3
34789,1,6
34790,6,4
34791,7,0
34792,6,3
34793,6,3
34794,1,0
34795,6,4
34796,2,0
34797,4,0
34798,0,0
34799,4,0
34800,0,4
34801,7,0
34802,3,4
34803,2,6
34804,7,6
34805,2,0
34806,6,4
34807,4,0
34808,6,4
34809,2,0
34810,0,0
34811,0,0
34812,5,6
34813,0,0
34814,7,4
34815,1,0
34816,1,4
34817,1,0
34818,6,6
34819,1,0
34820,3,6
34821,5,0
34822,0,4
34823,7,0
34824,2,3
34825,6,0
34826,1,0
34827,4,6
34828,0,4
34829,7,0
34830,6,4
34831,2,0
34832,0,4
34833,0,0
34834,4,0
34835,4,0
34836,2,0
34837,0,4
34838,4,6
34839,2,3
34840,7,6
34841,6,0
34842,7,0
34843,5,6
34844,7,4
34845,0,0
34846,1,0
34847,6,0
34848,6,4
34849,7,0
34850,7,0
34851,0,3
34852,7,0
34853,7,0
34854,5,6
34855,6,0
34856,1,4
34857,7,3
34858,1,0
34859,6,4
34860,2,0
34861,2,0
34862,7,0
34863,7,0
34864,0,4
34865,7,0
34866,1,0
34867,1,0
34868,7,6
34869,7,4
34870,0,6
34871,7,0
34872,6,0
34873,2,0
34874,0,4
34875,7,0
34876,7,0
34877,7,0
34878,6,4
34879,5,6
34880,2,0
34881,8,6
34882,2,0
34883,7,0
34884,7,3
34885,1,6
34886,6,0
34887,6,0
34888,2,0
34889,7,0
34890,1,0
34891,6,4
34892,7,6
34893,0,0
34894,7,0
34895,5,0
34896,0,6
34897,7,0
34898,5,0
34899,5,4
34900,7,0
34901,3,6
34902,0,0
34903,0,0
34904,0,0
34905,6,4
34906,4,0
34907,2,0
34908,4,6
34909,6,0
34910,0,0
34911,7,0
34912,3,4
34913,4,6
34914,1,0
34915,2,0
34916,4,0
34917,2,0
34918,6,6
34919,7,3
34920,0,0
34921,6,4
34922,3,0
34923,4,6
34924,1,4
34925,3,0
34926,0,0
34927,2,0
34928,1,6
34929,0,0
34930,7,0
34931,0,0
34932,7,4
34933,5,4
34934,6,4
34935,7,0
34936,0,6
34937,3,6
34938,1,0
34939,2,0
34940,8,3
34941,2,0
34942,0,0
34943,2,3
34944,1,4
34945,7,4
34946,7,0
34947,3,3
34948,7,0
34949,3,6
34950,3,3
34951,7,0
34952,4,0
34953,1,6
34954,6,3
34955,5,0
34956,1,4
34957,1,0
34958,1,0
34959,1,6
34960,2,0
34961,4,4
34962,4,6
34963,2,3
34964,2,6
34965,6,4
34966,3,6
34967,6,4
34968,1,6
34969,3,3
34970,7,0
34971,6,6
34972,5,6
34973,4,0
34974,3,4
34975,0,6
34976,0,0
34977,6,4
34978,7,0
34979,7,3
34980,6,3
34981,7,0
34982,3,6
34983,7,6
34984,3,0
34985,6,4
34986,1,4
34987,2,0
34988,2,6
34989,5,0
34990,1,4
34991,6,4
34992,7,0
34993,4,0
34994,6,0
34995,1,6
34996,1,6
34997,0,6
34998,7,0
34999,1,4
35000,6,4
35001,6,4
35002,6,4
35003,1,4
35004,2,0
35005,0,4
35006,0,0
35007,2,0
35008,0,0
35009,7,0
35010,4,0
35011,3,4
35012,1,0
35013,2,0
35014,2,0
35015,1,6
35016,6,4
35017,7,4
35018,1,6
35019,6,4
35020,6,6
35021,3,3
35022,2,4
35023,4,0
35024,6,0
35025,0,0
35026,7,3
35027,0,0
35028,2,6
35029,7,0
35030,3,0
35031,4,6
35032,0,0
35033,7,0
35034,7,6
35035,2,0
35036,3,6
35037,5,6
35038,3,4
35039,0,0
35040,6,4
35041,7,0
35042,3,4
35043,2,6
35044,4,0
35045,1,6
35046,2,0
35047,7,0
35048,2,3
35049,1,0
35050,7,0
35051,0,0
35052,1,0
35053,7,4
35054,7,3
35055,4,0
35056,1,0
35057,7,4
35058,0,0
35059,7,0
35060,2,6
35061,1,0
35062,7,0
35063,5,4
35064,0,4
35065,2,0
35066,0,0
35067,4,0
35068,6,4
35069,6,4
35070,1,0
35071,7,0
35072,1,4
35073,2,0
35074,7,0
35075,0,0
35076,7,4
35077,4,3
35078,1,0
35079,7,3
35080,1,6
35081,6,4
35082,0,4
35083,4,0
35084,6,3
35085,6,6
35086,5,6
35087,7,0
35088,0,0
35089,7,0
35090,7,0
35091,3,0
35092,7,6
35093,2,0
35094,0,4
35095,0,6
35096,3,4
35097,6,0
35098,6,3
35099,0,0
35100,1,0
35101,3,0
35102,6,0
35103,2,6
35104,4,0
35105,7,3
35106,2,0
35107,1,0
35108,7,4
35109,6,4
35110,7,0
35111,0,3
35112,3,6
35113,0,0
35114,1,0
35115,0,0
35116,1,0
35117,4,0
35118,2,0
35119,7,0
35120,4,0
35121,6,0
35122,6,4
35123,0,0
35124,5,4
35125,2,0
35126,4,3
35127,0,0
35128,7,6
35129,6,0
35130,6,6
35131,2,0
35132,7,6
35133,2,0
35134,2,0
35135,1,6
35136,0,4
35137,3,6
35138,6,0
35139,0,0
35140,3,0
35141,2,3
35142,7,0
35143,6,4
35144,6,6
35145,6,0
35146,2,6
35147,0,0
35148,6,4
35149,1,4
35150,0,4
35151,4,0
35152,3,0
35153,6,4
35154,1,0
35155,2,6
35156,1,4
35157,7,0
35158,7,3
35159,7,4
35160,2,0
35161,6,0
35162,6,4
35163,4,0
35164,6,4
35165,2,0
35166,6,0
35167,1,0
35168,6,0
35169,3,3
35170,6,0
35171,2,0
35172,4,0
35173,7,0
35174,4,0
35175,6,0
35176,7,0
35177,6,4
35178,1,0
35179,6,0
35180,7,4
35181,7,0
35182,7,0
35183,7,0
35184,3,3
35185,2,0
35186,7,0
35187,3,6
35188,7,0
35189,0,0
35190,2,0
35191,7,4
35192,4,0
35193,3,0
35194,7,0
35195,4,6
35196,6,0
35197,6,4
35198,7,0
35199,0,0
35200,0,4
35201,7,0
35202,1,4
35203,4,0
35204,2,0
35205,5,4
35206,7,0
35207,4,0
35208,7,4
35209,1,0
35210,2,6
35211,6,0
35212,0,4
35213,7,0
35214,0,0
35215,7,0
35216,6,6
35217,7,0
35218,3,4
35219,4,0
35220,7,4
35221,2,0
35222,1,0
35223,2,0
35224,0,3
35225,2,0
35226,5,3
35227,6,0
35228,4,0
35229,7,6
35230,6,0
35231,1,0
35232,3,0
35233,1,6
35234,6,0
35235,2,4
35236,7,0
35237,6,4
35238,7,4
35239,4,0
35240,1,0
35241,0,0
35242,6,4
35243,1,0
35244,1,0
35245,0,0
35246,2,0
35247,7,0
35248,5,6
35249,1,4
35250,0,4
35251,7,0
35252,6,4
35253,5,0
35254,4,3
35255,4,0
35256,6,0
35257,7,0
35258,7,4
35259,2,0
35260,4,0
35261,6,0
35262,7,0
35263,2,0
35264,4,0
35265,1,4
35266,2,3
35267,6,3
35268,0,0
35269,7,0
35270,3,6
35271,3,6
35272,7,3
35273,0,0
35274,6,3
35275,0,4
35276,7,0
35277,4,6
35278,7,0
35279,0,0
35280,7,6
35281,6,4
35282,3,0
35283,7,0
35284,1,0
35285,1,0
35286,2,6
35287,7,0
35288,6,4
35289,2,0
35290,1,4
35291,1,4
35292,5,0
35293,4,4
35294,6,3
35295,2,0
35296,3,4
35297,7,0
35298,0,6
35299,7,0
35300,6,0
35301,7,0
35302,1,0
35303,7,0
35304,0,4
35305,1,6
35306,6,6
35307,6,3
35308,6,3
35309,7,0
35310,7,0
35311,2,0
35312,7,6
35313,6,0
35314,7,0
35315,4,0
35316,0,0
35317,3,0
35318,6,0
35319,7,4
35320,0,6
35321,7,6
35322,6,4
35323,4,6
35324,2,0
35325,7,0
35326,0,4
35327,0,0
35328,0,0
35329,0,0
35330,7,0
35331,0,4
35332,2,0
35333,1,0
35334,3,6
35335,7,0
35336,4,0
35337,4,4
35338,3,4
35339,7,6
35340,3,0
35341,7,0
35342,6,4
35343,3,0
35344,0,0
35345,5,6
35346,7,3
35347,2,0
35348,5,0
35349,7,0
35350,6,4
35351,7,3
35352,1,0
35353,7,0
35354,4,0
35355,3,3
35356,7,4
35357,7,3
35358,7,0
35359,0,0
35360,5,6
35361,3,3
35362,0,6
35363,5,0
35364,7,4
35365,7,0
35366,5,6
35367,0,6
35368,1,0
35369,4,0
35370,7,0
35371,0,4
35372,7,0
35373,4,0
35374,0,0
35375,3,6
35376,7,6
35377,5,0
35378,7,3
35379,0,0
35380,1,6
35381,7,0
35382,3,0
35383,4,6
35384,6,4
35385,3,0
35386,1,4
35387,1,4
35388,2,0
35389,4,0
35390,6,4
35391,7,0
35392,8,6
35393,2,4
35394,7,3
35395,1,0
35396,1,0
35397,3,0
35398,0,4
35399,0,0
35400,7,0
35401,7,4
35402,1,6
35403,6,6
35404,1,0
35405,0,3
35406,7,4
35407,7,0
35408,1,4
35409,2,6
35410,6,0
35411,0,0
35412,3,6
35413,0,0
35414,4,6
35415,1,4
35416,6,6
35417,4,0
35418,7,0
35419,2,0
35420,5,0
35421,0,6
35422,2,0
35423,7,4
35424,7,0
35425,3,6
35426,2,6
35427,1,4
35428,1,0
35429,7,0
35430,2,3
35431,6,3
35432,0,0
35433,2,0
35434,1,0
35435,1,4
35436,1,0
35437,7,0
35438,2,3
35439,6,6
35440,6,0
35441,0,0
35442,6,4
35443,2,0
35444,0,0
35445,0,4
35446,2,0
35447,2,4
35448,2,0
35449,3,0
35450,3,6
35451,7,6
35452,7,4
35453,7,4
35454,2,0
35455,6,0
35456,2,0
35457,2,0
35458,4,0
35459,4,6
35460,7,4
35461,5,3
35462,1,4
35463,7,0
35464,6,6
35465,1,4
35466,6,4
35467,0,6
35468,4,0
35469,2,0
35470,0,0
35471,7,4
35472,2,0
35473,0,0
35474,7,0
35475,7,4
35476,7,6
35477,4,0
35478,7,0
35479,3,0
35480,2,0
35481,7,6
35482,3,3
35483,1,4
35484,1,0
35485,1,0
35486,2,3
35487,7,3
35488,7,0
35489,6,4
35490,4,0
35491,0,6
35492,3,6
35493,1,0
35494,6,6
35495,7,4
35496,7,0
35497,3,0
35498,2,0
35499,2,0
35500,7,0
35501,2,0
35502,1,0
35503,1,0
35504,7,4
35505,7,0
35506,6,3
35507,7,0
35508,6,4
35509,4,6
35510,7,0
35511,7,0
35512,2,0
35513,0,4
35514,5,4
35515,6,0
35516,2,6
35517,7,0
35518,1,0
35519,7,0
35520,3,0
35521,6,0
35522,7,0
35523,7,0
35524,0,0
35525,4,0
35526,0,4
35527,3,0
35528,7,3
35529,6,3
35530,7,0
35531,4,0
35532,4,3
35533,0,6
35534,7,0
35535,6,3
35536,1,0
35537,7,0
35538,7,0
35539,0,0
35540,7,0
35541,7,0
35542,3,0
35543,6,3
35544,6,6
35545,7,4
35546,7,0
35547,1,0
35548,3,0
35549,0,4
35550,6,3
35551,4,0
35552,0,4
35553,6,4
35554,5,0
35555,7,0
35556,2,3
35557,4,0
35558,7,0
35559,0,6
35560,7,6
35561,1,4
35562,1,0
35563,4,0
35564,1,4
35565,3,0
35566,7,4
35567,6,0
35568,5,6
35569,7,0
35570,1,0
35571,2,4
35572,0,6
35573,2,0
35574,6,3
35575,3,3
35576,0,4
35577,0,0
35578,3,6
35579,2,0
35580,2,0
35581,1,6
35582,6,0
35583,6,0
35584,2,4
35585,1,6
35586,2,0
35587,0,4
35588,7,4
35589,0,6
35590,7,0
35591,4,0
35592,3,6
35593,1,0
35594,7,4
35595,7,6
35596,0,0
35597,2,0
35598,1,4
35599,6,4
35600,0,0
35601,0,0
35602,5,0
35603,0,0
35604,3,3
35605,0,0
35606,4,4
35607,0,4
35608,2,0
35609,4,0
35610,6,0
35611,5,6
35612,1,0
35613,0,3
35614,7,0
35615,2,6
35616,1,0
35617,3,6
35618,3,6
35619,7,0
35620,4,6
35621,0,0
35622,7,4
35623,1,4
35624,0,4
35625,7,4
35626,6,4
35627,3,0
35628,6,3
35629,2,6
35630,7,0
35631,7,3
35632,2,0
35633,4,4
35634,7,0
35635,7,0
35636,0,6
35637,6,4
35638,6,4
35639,7,0
35640,7,0
35641,3,0
35642,7,0
35643,0,3
35644,1,0
35645,5,6
35646,1,6
35647,7,4
35648,6,4
35649,5,6
35650,7,4
35651,4,0
35652,7,0
35653,7,0
35654,6,6
35655,7,4
35656,7,0
35657,1,0
35658,8,0
35659,0,0
35660,6,0
35661,2,0
35662,4,6
35663,6,4
35664,4,0
35665,7,0
35666,2,0
35667,1,0
35668,6,4
35669,1,0
35670,6,0
35671,5,6
35672,7,4
35673,6,6
35674,7,0
35675,2,0
35676,6,3
35677,2,0
35678,5,6
35679,7,4
35680,6,4
35681,6,0
35682,6,4
35683,6,3
35684,7,0
35685,7,4
35686,6,6
35687,1,4
35688,2,0
35689,7,0
35690,0,0
35691,7,0
35692,7,0
35693,8,4
35694,7,0
35695,0,0
35696,7,0
35697,6,0
35698,0,4
35699,3,6
35700,0,6
35701,3,6
35702,3,4
35703,6,0
35704,0,4
35705,7,0
35706,6,4
35707,6,0
35708,0,4
35709,0,4
35710,7,0
35711,0,4
35712,2,0
35713,2,3
35714,2,0
35715,5,6
35716,7,0
35717,1,0
35718,5,0
35719,7,3
35720,4,4
35721,2,0
35722,2,0
35723,4,0
35724,6,4
35725,7,0
35726,2,6
35727,4,0
35728,0,0
35729,1,0
35730,3,4
35731,3,3
35732,6,0
35733,5,6
35734,6,0
35735,3,0
35736,0,3
35737,2,0
35738,3,0
35739,7,0
35740,5,6
35741,1,0
35742,7,0
35743,1,4
35744,6,0
35745,1,0
35746,0,0
35747,0,0
35748,2,0
35749,0,4
35750,1,0
35751,0,0
35752,7,3
35753,7,3
35754,1,0
35755,4,6
35756,3,3
35757,6,0
35758,6,4
35759,7,4
35760,0,0
35761,4,6
35762,2,0
35763,2,0
35764,5,0
35765,7,0
35766,6,3
35767,7,0
35768,7,0
35769,1,0
35770,7,6
35771,2,6
35772,1,0
35773,7,4
35774,1,0
35775,4,0
35776,5,6
35777,6,0
35778,4,6
35779,7,0
35780,2,6
35781,4,6
35782,6,4
35783,7,0
35784,4,0
35785,3,0
35786,6,3
35787,3,4
35788,1,4
35789,1,0
35790,2,0
35791,0,0
35792,7,0
35793,2,0
35794,0,6
35795,7,3
35796,7,0
35797,7,6
35798,7,0
35799,1,0
35800,2,0
35801,6,0
35802,4,6
35803,7,0
35804,0,0
35805,0,6
35806,6,3
35807,1,6
35808,2,6
35809,1,0
35810,7,6
35811,4,0
35812,7,3
35813,4,0
35814,1,6
35815,1,0
35816,2,6
35817,6,6
35818,1,6
35819,4,0
35820,2,0
35821,8,6
35822,1,4
35823,3,0
35824,1,4
35825,1,0
35826,2,3
35827,2,6
35828,0,0
35829,0,0
35830,2,0
35831,6,0
35832,0,4
35833,8,4
35834,2,0
35835,7,0
35836,7,0
35837,0,6
35838,1,4
35839,4,0
35840,6,0
35841,0,6
35842,1,0
35843,6,4
35844,1,4
35845,7,0
35846,7,0
35847,1,4
35848,1,6
35849,4,0
35850,7,0
35851,6,4
35852,1,4
35853,4,6
35854,4,4
35855,4,6
35856,0,0
35857,6,4
35858,2,0
35859,0,3
35860,7,0
35861,0,6
35862,7,4
35863,7,4
35864,7,0
35865,6,4
35866,0,4
35867,3,6
35868,7,0
35869,1,0
35870,0,0
35871,7,0
35872,2,3
35873,7,0
35874,7,0
35875,0,0
35876,0,0
35877,0,3
35878,7,0
35879,3,6
35880,3,6
35881,1,0
35882,7,0
35883,5,3
35884,0,0
35885,3,3
35886,5,6
35887,7,0
35888,0,6
35889,2,6
35890,0,0
35891,1,4
35892,7,0
35893,4,3
35894,7,0
35895,2,0
35896,7,0
35897,4,6
35898,1,0
35899,4,6
35900,2,0
35901,6,3
35902,2,6
35903,1,4
35904,7,0
35905,3,0
35906,7,0
35907,6,3
35908,6,0
35909,1,6
35910,0,0
35911,2,6
35912,0,0
35913,6,3
35914,5,6
35915,1,0
35916,0,0
35917,0,0
35918,2,6
35919,1,4
35920,2,0
35921,4,6
35922,6,6
35923,7,0
35924,1,6
35925,7,4
35926,7,0
35927,1,0
35928,6,6
35929,6,4
35930,9,4
35931,5,6
35932,7,0
35933,3,3
35934,6,6
35935,6,4
35936,4,0
35937,0,0
35938,7,0
35939,6,3
35940,7,6
35941,0,3
35942,0,4
35943,7,6
35944,7,4
35945,6,0
35946,2,0
35947,4,0
35948,7,0
35949,6,0
35950,0,0
35951,7,0
35952,5,4
35953,2,0
35954,3,6
35955,1,6
35956,1,0
35957,3,0
35958,1,4
35959,7,0
35960,7,0
35961,7,0
35962,6,4
35963,0,6
35964,3,3
35965,1,4
35966,5,6
35967,7,0
35968,7,4
35969,6,4
35970,0,0
35971,6,0
35972,1,6
35973,1,4
35974,7,4
35975,0,0
35976,0,4
35977,6,0
35978,7,0
35979,7,0
35980,7,3
35981,6,0
35982,2,0
35983,0,0
35984,7,0
35985,0,6
35986,0,4
35987,3,0
35988,7,6
35989,6,4
35990,7,0
35991,4,0
35992,7,6
35993,2,0
35994,4,6
35995,0,0
35996,7,6
35997,0,0
35998,2,6
35999,8,6
36000,7,0
36001,2,0
36002,0,0
36003,7,0
36004,0,4
36005,3,4
36006,0,4
36007,7,6
36008,1,0
36009,6,4
36010,1,0
36011,7,0
36012,2,0
36013,0,3
36014,1,0
36015,4,0
36016,2,0
36017,6,4
36018,0,0
36019,5,6
36020,0,0
36021,6,4
36022,1,4
36023,0,0
36024,1,0
36025,6,0
36026,1,0
36027,0,0
36028,2,0
36029,4,6
36030,1,0
36031,2,6
36032,7,4
36033,7,0
36034,6,3
36035,3,0
36036,4,3
36037,6,4
36038,6,3
36039,2,3
36040,1,6
36041,1,4
36042,0,0
36043,4,6
36044,1,0
36045,7,0
36046,6,6
36047,6,0
36048,1,0
36049,3,6
36050,4,3
36051,6,4
36052,3,0
36053,4,0
36054,0,0
36055,2,0
36056,7,4
36057,5,0
36058,7,0
36059,2,0
36060,4,6
36061,0,0
36062,4,6
36063,4,0
36064,0,4
36065,6,4
36066,7,0
36067,3,3
36068,7,4
36069,3,4
36070,1,4
36071,2,0
36072,7,6
36073,2,0
36074,7,4
36075,0,3
36076,0,4
36077,2,0
36078,7,0
36079,7,0
36080,1,0
36081,6,3
36082,4,6
36083,6,0
36084,4,0
36085,1,0
36086,7,0
36087,0,3
36088,2,6
36089,1,0
36090,4,0
36091,5,6
36092,4,0
36093,1,0
36094,7,3
36095,2,0
36096,6,0
36097,5,0
36098,5,6
36099,4,0
36100,3,4
36101,5,4
36102,7,0
36103,5,6
36104,5,0
36105,6,3
36106,7,0
36107,7,0
36108,6,4
36109,7,0
36110,6,3
36111,7,0
36112,7,0
36113,7,0
36114,2,0
36115,4,0
36116,1,0
36117,2,6
36118,2,6
36119,7,0
36120,6,0
36121,2,3
36122,1,0
36123,6,0
36124,6,0
36125,6,4
36126,7,4
36127,7,4
36128,4,0
36129,2,0
36130,1,0
36131,6,4
36132,4,0
36133,3,3
36134,1,4
36135,1,4
36136,0,3
36137,7,4
36138,6,4
36139,1,0
36140,4,3
36141,1,6
36142,0,0
36143,2,0
36144,0,0
36145,3,0
36146,2,0
36147,4,0
36148,1,4
36149,1,0
36150,7,3
36151,5,4
36152,4,3
36153,0,0
36154,4,0
36155,4,6
36156,6,0
36157,7,0
36158,2,0
36159,6,0
36160,7,0
36161,7,0
36162,2,0
36163,0,3
36164,5,6
36165,1,0
36166,2,6
36167,0,4
36168,2,6
36169,7,4
36170,4,4
36171,0,0
36172,0,0
36173,4,0
36174,2,6
36175,2,0
36176,3,0
36177,7,0
36178,0,0
36179,2,6
36180,4,3
36181,6,6
36182,7,0
36183,0,0
36184,3,6
36185,4,3
36186,0,0
36187,2,0
36188,1,4
36189,7,0
36190,1,4
36191,5,6
36192,5,6
36193,4,6
36194,6,4
36195,1,0
36196,2,4
36197,4,0
36198,3,3
36199,6,4
36200,7,0
36201,7,6
36202,0,0
36203,7,0
36204,1,4
36205,0,4
36206,3,6
36207,4,0
36208,2,0
36209,4,0
36210,4,0
36211,4,0
36212,7,6
36213,5,0
36214,1,0
36215,3,3
36216,7,4
36217,2,0
36218,6,0
36219,5,6
36220,5,4
36221,0,4
36222,6,0
36223,7,4
36224,0,0
36225,2,0
36226,4,3
36227,6,0
36228,6,4
36229,0,0
36230,2,6
36231,1,0
36232,7,0
36233,7,0
36234,1,4
36235,2,0
36236,4,3
36237,3,0
36238,2,4
36239,2,6
36240,2,3
36241,5,6
36242,0,4
36243,7,4
36244,0,6
36245,4,4
36246,7,4
36247,7,0
36248,0,0
36249,3,0
36250,2,0
36251,6,4
36252,2,6
36253,2,0
36254,3,0
36255,7,0
36256,2,0
36257,7,6
36258,3,0
36259,6,3
36260,7,0
36261,7,0
36262,1,0
36263,3,6
36264,6,0
36265,0,6
36266,2,0
36267,0,0
36268,3,3
36269,7,0
36270,7,0
36271,6,0
36272,0,4
36273,1,6
36274,7,0
36275,3,4
36276,0,4
36277,7,0
36278,7,4
36279,5,6
36280,2,3
36281,5,4
36282,7,0
36283,0,4
36284,7,0
36285,7,3
36286,4,6
36287,7,0
36288,1,4
36289,1,0
36290,4,0
36291,0,4
36292,5,6
36293,4,4
36294,4,0
36295,4,6
36296,0,4
36297,2,6
36298,0,6
36299,1,0
36300,1,0
36301,0,0
36302,7,0
36303,2,0
36304,6,3
36305,6,4
36306,1,0
36307,7,0
36308,2,6
36309,3,3
36310,4,0
36311,0,0
36312,4,6
36313,1,4
36314,4,0
36315,0,4
36316,3,6
36317,7,0
36318,4,0
36319,7,0
36320,6,0
36321,1,4
36322,1,4
36323,0,0
36324,3,3
36325,1,0
36326,3,3
36327,2,0
36328,7,0
36329,0,0
36330,1,4
36331,3,0
36332,7,4
36333,5,6
36334,2,6
36335,3,3
36336,0,6
36337,7,0
36338,4,6
36339,7,0
36340,0,6
36341,6,4
36342,2,0
36343,4,6
36344,0,0
36345,1,6
36346,2,0
36347,2,6
36348,1,4
36349,2,0
36350,2,3
36351,4,0
36352,0,0
36353,7,0
36354,6,4
36355,4,0
36356,7,4
36357,4,0
36358,7,0
36359,1,0
36360,6,3
36361,0,0
36362,7,3
36363,0,0
36364,2,0
36365,0,0
36366,3,0
36367,1,0
36368,4,0
36369,7,0
36370,7,6
36371,7,4
36372,7,0
36373,7,0
36374,0,0
36375,0,0
36376,0,6
36377,6,4
36378,2,0
36379,6,4
36380,6,0
36381,7,0
36382,7,0
36383,7,0
36384,0,0
36385,6,4
36386,0,6
36387,3,6
36388,0,6
36389,0,0
36390,3,0
36391,7,0
36392,7,4
36393,7,4
36394,6,4
36395,6,6
36396,3,3
36397,5,6
36398,3,3
36399,6,0
36400,5,4
36401,8,6
36402,4,0
36403,5,0
36404,5,0
36405,6,0
36406,7,0
36407,7,0
36408,5,0
36409,2,0
36410,2,0
36411,7,4
36412,0,3
36413,1,4
36414,7,0
36415,2,6
36416,7,0
36417,4,0
36418,0,6
36419,0,0
36420,1,4
36421,0,0
36422,3,6
36423,4,4
36424,8,0
36425,0,0
36426,0,3
36427,4,4
36428,7,0
36429,7,0
36430,6,4
36431,2,0
36432,6,0
36433,3,0
36434,6,3
36435,0,0
36436,6,0
36437,5,4
36438,7,0
36439,2,6
36440,2,3
36441,2,0
36442,6,0
36443,7,0
36444,2,0
36445,0,0
36446,6,0
36447,1,0
36448,6,0
36449,7,0
36450,0,6
36451,7,6
36452,0,6
36453,7,3
36454,3,0
36455,5,4
36456,5,3
36457,7,0
36458,5,0
36459,7,0
36460,6,0
36461,1,0
36462,4,0
36463,6,3
36464,1,4
36465,4,0
36466,7,0
36467,2,0
36468,1,4
36469,5,3
36470,0,0
36471,7,0
36472,0,4
36473,0,0
36474,5,3
36475,3,3
36476,2,0
36477,7,0
36478,4,6
36479,4,6
36480,4,0
36481,6,6
36482,5,6
36483,0,3
36484,7,0
36485,0,4
36486,6,4
36487,4,0
36488,0,0
36489,1,6
36490,1,0
36491,6,4
36492,7,4
36493,5,6
36494,5,0
36495,2,0
36496,6,3
36497,2,0
36498,0,0
36499,1,4
36500,1,0
36501,6,0
36502,3,0
36503,1,0
36504,3,0
36505,1,4
36506,6,4
36507,0,0
36508,4,0
36509,0,0
36510,6,6
36511,5,0
36512,2,4
36513,6,0
36514,4,6
36515,7,0
36516,4,0
36517,4,6
36518,3,6
36519,7,0
36520,1,6
36521,2,0
36522,2,4
36523,2,0
36524,1,0
36525,0,4
36526,7,0
36527,1,6
36528,4,3
36529,3,3
36530,6,4
36531,3,3
36532,3,0
36533,6,4
36534,6,4
36535,6,4
36536,7,0
36537,1,0
36538,6,4
36539,5,0
36540,7,3
36541,4,0
36542,1,6
36543,1,0
36544,6,6
36545,7,6
36546,4,0
36547,2,0
36548,7,0
36549,1,0
36550,2,3
36551,6,4
36552,1,0
36553,2,0
36554,3,3
36555,4,4
36556,4,0
36557,7,0
36558,7,4
36559,1,0
36560,1,6
36561,0,4
36562,7,0
36563,3,6
36564,7,3
36565,5,4
36566,1,0
36567,7,0
36568,5,0
36569,3,6
36570,7,4
36571,3,6
36572,3,6
36573,1,4
36574,0,6
36575,7,0
36576,6,0
36577,7,0
36578,7,4
36579,0,0
36580,2,6
36581,6,0
36582,0,0
36583,5,6
36584,6,4
36585,4,6
36586,6,4
36587,4,3
36588,6,6
36589,0,0
36590,7,0
36591,3,6
36592,1,0
36593,1,4
36594,1,6
36595,1,4
36596,7,0
36597,0,6
36598,7,0
36599,1,0
36600,7,0
36601,7,0
36602,4,0
36603,6,4
36604,2,0
36605,2,4
36606,7,0
36607,7,0
36608,7,0
36609,6,6
36610,0,0
36611,6,6
36612,2,0
36613,7,0
36614,1,6
36615,1,6
36616,2,3
36617,6,3
36618,1,6
36619,5,0
36620,1,6
36621,4,0
36622,7,4
36623,1,0
36624,4,6
36625,1,6
36626,2,4
36627,0,6
36628,1,4
36629,3,3
36630,4,3
36631,7,3
36632,5,6
36633,0,6
36634,2,0
36635,1,6
36636,1,0
36637,4,0
36638,6,4
36639,1,4
36640,6,3
36641,4,0
